order,status,source,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,priority
31990,ok,splink_jabot,brazil_sao paulo_piracicaba_estacao ecologica ibicatu,brazil_sao paulo_piracicaba_eec ibicatu,-22.782927,-47.819338,localidade,5
31968,ok,splink_jabot,brazil_sao paulo_piracicaba_mata pedreira,brazil_sao paulo_piracicaba_mata pedreira,-22.703858,-47.630067,localidade,5
31825,ok,splink_jabot,brazil_sao paulo_piracicaba_parque esalq,brazil_sao paulo_piracicaba_esalq,-22.710642,-47.63319,localidade,5
31876,ok,splink_jabot,brazil_sao paulo_piracicaba_parque esalq/usp,brazil_sao paulo_piracicaba_esalq,-22.710642,-47.63319,localidade,5
21547,ok,splink_jabot,brazil_sao paulo_pirapora,brazil_sao paulo_pirapora bom jesus,-23.37795034,-46.98465022,county,5
21549,ok,splink_jabot,brazil_sao paulo_piraquera  acu,brazil_sao paulo_pariquera acu,-24.67825289,-47.85009149,county,5
21550,ok,splink_jabot,brazil_sao paulo_piraquera acu,brazil_sao paulo_pariquera acu,-24.67825289,-47.85009149,county,5
31619,ok,splink_jabot,brazil_sao paulo_pirassununga_cerrado emas,brazil_sao paulo_pirassununga_cerrado emas,-21.946529,-47.381357,localidade,5
33659,ok,splink_jabot,brazil_sao paulo_pirassununga_emas,brazil_sao paulo_pirassununga_cachoeira emas,-21.92805556,-47.36861111,distrito|vila,5
21551,ok,splink_jabot,brazil_sao paulo_pirassurunga,brazil_sao paulo_pirassununga,-21.99559866,-47.38999623,county,5
21552,ok,splink_jabot,brazil_sao paulo_pirasununga,brazil_sao paulo_pirassununga,-21.99559866,-47.38999623,county,5
21553,ok,splink_jabot,brazil_sao paulo_piriquera acu,brazil_sao paulo_pariquera acu,-24.67825289,-47.85009149,county,5
21555,ok,splink_jabot,brazil_sao paulo_pirssununga,brazil_sao paulo_pirassununga,-21.99559866,-47.38999623,county,5
21557,ok,splink_jabot,brazil_sao paulo_planalto (g3),brazil_sao paulo_planalto,-21.00098105,-49.93582449,county,5
21560,ok,splink_jabot,brazil_sao paulo_porongaba,brazil_sao paulo_porangaba,-23.1735848,-48.11739531,county,5
21562,ok,splink_jabot,brazil_sao paulo_porto felix,brazil_sao paulo_porto feliz,-23.23013105,-47.51655417,county,5
32110,ok,splink_jabot,brazil_sao paulo_porto ferreira_parque estadual,brazil_sao paulo_porto ferreira_parque estadual porto ferreira,-21.850732,-47.431182,localidade,5
21563,ok,splink_jabot,brazil_sao paulo_porto ferrreira,brazil_sao paulo_porto ferreira,-21.84143673,-47.44653435,county,5
21570,ok,splink_jabot,brazil_sao paulo_presidente bernardo,brazil_sao paulo_presidente bernardes,-22.10793951,-51.61996186,county,5
21571,ok,splink_jabot,brazil_sao paulo_presidente epitacio pessoa,brazil_sao paulo_presidente epitacio,-21.90987928,-52.17314369,county,5
21573,ok,splink_jabot,brazil_sao paulo_presidente prudentye,brazil_sao paulo_presidente prudente,-21.99289127,-51.34287435,county,5
21574,ok,splink_jabot,brazil_sao paulo_presidente prudrente,brazil_sao paulo_presidente prudente,-21.99289127,-51.34287435,county,5
21582,ok,splink_jabot,brazil_sao paulo_racharia,brazil_sao paulo_rancharia,-22.2824047,-50.92813655,county,5
21586,ok,splink_jabot,brazil_sao paulo_rejente feijo,brazil_sao paulo_regente feijo,-22.25210039,-51.29387319,county,5
21589,ok,splink_jabot,brazil_sao paulo_reserva florestal p.e.fontes ipiranga,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
21594,ok,splink_jabot,brazil_sao paulo_ribeeirao preto,brazil_sao paulo_ribeirao preto,-21.21075101,-47.8210709,county,5
21595,ok,splink_jabot,brazil_sao paulo_ribeiirao grande,brazil_sao paulo_ribeirao grande,-24.18888629,-48.35862193,county,5
31877,ok,splink_jabot,brazil_sao paulo_ribeirao grande_parque estadual intervales,brazil_sao paulo_ribeirao grande_parque estadual intervales,-24.272589,-48.377465,localidade,5
32445,ok,splink_jabot,brazil_sao paulo_rio claro_campus unesp,brazil_sao paulo_rio claro_campus unesp rio claro,-22.397222,-47.536111,localidade,5
21227,ok,splink_jabot,brazil_sao paulo_horto florestal rio claro,brazil_sao paulo_rio claro_fe edmundo navarro andrade,-22.39079,-47.515408,localidade,5
21626,ok,splink_jabot,brazil_sao paulo_s.bernardo campo,brazil_sao paulo_sao bernardo campo,-23.81292109,-46.55040438,county,5
21635,ok,splink_jabot,brazil_sao paulo_sales (g2),brazil_sao paulo_sales,-21.34670924,-49.50259461,county,5
33320,ok,splink_jabot,brazil_sao paulo_salesopolis_boraceia,brazil_sao paulo_salesopolis_estacao biologica boraceia,-23.655006,-45.883951,localidade,5
21636,ok,splink_jabot,"brazil_sao paulo_salesopolis, boraceia",brazil_sao paulo_salesopolis_estacao biologica boraceia,-23.655006,-45.883951,localidade,5
21638,ok,splink_jabot,brazil_sao paulo_salesopoplis,brazil_sao paulo_salesopolis,-23.57973228,-45.84285029,county,5
21647,ok,splink_jabot,brazil_sao paulo_santa izabel,brazil_sao paulo_santa isabel,-23.28881474,-46.24197125,county,5
21655,ok,splink_jabot,brazil_sao paulo_santa rita passa quarto,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
21656,ok,splink_jabot,brazil_sao paulo_santa rita passa quat,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
31907,ok,splink_jabot,brazil_sao paulo_santa rita passa quatro_parque estadual vassununga,brazil_sao paulo_santa rita passa quatro_pe vassununga,-21.639694,-47.613521,localidade,5
21657,ok,splink_jabot,brazil_sao paulo_santa rita passo quatro,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
21662,ok,splink_jabot,brazil_sao paulo_santo anonio alegria,brazil_sao paulo_santo antonio alegria,-21.09216577,-47.19562362,county,5
21663,ok,splink_jabot,brazil_sao paulo_santo antonio alagria,brazil_sao paulo_santo antonio alegria,-21.09216577,-47.19562362,county,5
21667,ok,splink_jabot,brazil_sao paulo_sao antonio posse,brazil_sao paulo_santo antonio posse,-22.60299134,-46.94946419,county,5
21671,ok,splink_jabot,brazil_sao paulo_sao bernado campo,brazil_sao paulo_sao bernardo campo,-23.81292109,-46.55040438,county,5
21683,ok,splink_jabot,brazil_sao paulo_sao joao iracema (g5),brazil_sao paulo_sao joao iracema,-20.5208308,-50.35633548,county,5
21690,ok,splink_jabot,brazil_sao paulo_sao jose doscampos,brazil_sao paulo_sao jose campos,-23.09044028,-45.9285931,county,5
32095,ok,splink_jabot,brazil_sao paulo_sao luis paraitinga_parque estadual serra mar,brazil_sao paulo_sao luiz paraitinga_pe serra mar,-23.324198,-45.152525,localidade,5
21701,ok,splink_jabot,brazil_sao paulo_sao luis paraytinga,brazil_sao paulo_sao luiz paraitinga,-23.23994148,-45.25375581,county,5
21703,ok,splink_jabot,brazil_sao paulo_sao luiz paratinga,brazil_sao paulo_sao luiz paraitinga,-23.23994148,-45.25375581,county,5
21704,ok,splink_jabot,brazil_sao paulo_sao manoel,brazil_sao paulo_sao manuel,-22.68185752,-48.54044983,county,5
21707,ok,splink_jabot,brazil_sao paulo_sao migual arcanjo,brazil_sao paulo_sao miguel arcanjo,-23.91400186,-47.99357506,county,5
21709,ok,splink_jabot,brazil_sao paulo_sao miguel acanjo,brazil_sao paulo_sao miguel arcanjo,-23.91400186,-47.99357506,county,5
21710,ok,splink_jabot,brazil_sao paulo_sao miguel aracanjo,brazil_sao paulo_sao miguel arcanjo,-23.91400186,-47.99357506,county,5
21711,ok,splink_jabot,brazil_sao paulo_sao miguel aranjo,brazil_sao paulo_sao miguel arcanjo,-23.91400186,-47.99357506,county,5
31542,ok,splink_jabot,brazil_sao paulo_sao miguel arcanjo_parque estadual carlos botelho,brazil_sao paulo_sao miguel arcanjo_pe carlos botelho,-24.068723,-47.971617,localidade,5
32030,ok,splink_jabot,brazil_sao paulo_sao paulo_butantan,brazil_sao paulo_sao paulo_butanta,-23.570348890000002,-46.7266134,distrito|bairro,5
31615,ok,splink_jabot,brazil_sao paulo_sao paulo_cidade universitaria armando salles oliveira,brazil_sao paulo_sao paulo_campus usp (cuaso),-23.565901,-46.728624,localidade|sublocalidade,5
31566,ok,splink_jabot,brazil_sao paulo_sao paulo_horto florestal,brazil_sao paulo_sao paulo_horto florestal,-23.454174,-46.637816,localidade,5
31599,ok,splink_jabot,brazil_sao paulo_sao paulo_jardim botanico,brazil_sao paulo_sao paulo_jardim botanico sao paulo,-23.64194,-46.620666,localidade,5
32318,ok,splink_jabot,brazil_sao paulo_sao paulo_jardim botanico e parque estado,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
31837,ok,splink_jabot,brazil_sao paulo_sao paulo_nativa no jardim botanico,brazil_sao paulo_sao paulo_jardim botanico sao paulo,-23.651821,-46.624105,localidade,5
32838,ok,splink_jabot,brazil_sao paulo_sao paulo_nativa no parque estado e jardim botanico,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
32014,ok,splink_jabot,brazil_sao paulo_sao paulo_parque ecologico apa carmo,brazil_sao paulo_sao paulo_parque carmo,-23.57604342,-46.4629929,distrito|bairro,5
31568,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estado,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
33353,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estado e jardim botanico,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
31985,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estado sao paulo,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
31829,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estadual cantareira,brazil_sao paulo_sao paulo_pe cantareira,-23.436334,-46.638625,localidade|sublocalidade,5
31557,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estadual fontes ipiranga,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.655584,-46.623656,localidade,5
31879,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estadual instituto florestal,brazil_sao paulo_campos jordao_pe campos jordao,-22.691958,-45.46331,localidade,5
31683,ok,splink_jabot,brazil_sao paulo_sao paulo_parque estadual jaragua,brazil_sao paulo_sao paulo_parque estadual jaragua,-23.462219,-46.763463,localidade,5
31793,ok,splink_jabot,brazil_sao paulo_sao paulo_parque santo dias,brazil_sao paulo_sao paulo_pm santo dias,-23.663932,-46.77373,localidade,5
31961,ok,splink_jabot,brazil_sao paulo_sao paulo_reserva biologica parque estadual fontes ipiranga,brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo),-23.644761,-46.619179,localidade,5
31587,ok,splink_jabot,brazil_sao paulo_sao paulo_serra cantareira,brazil_sao paulo_sao paulo_serra cantareira,-23.434805,-46.635091,localidade,5
31989,ok,splink_jabot,brazil_sao paulo_sao roque_mata camara,brazil_sao paulo_sao roque_pnm mata camara,-23.526126,-47.104079,localidade,5
31908,ok,splink_jabot,brazil_sao paulo_sao vicente_parque estadual xixova japui,brazil_sao paulo_sao vicente_parque estadual xixova japui,-24.000969,-46.397091,localidade|sublocalidade,5
21724,ok,splink_jabot,brazil_sao paulo_saopaulo,brazil_sao paulo_sao paulo,-23.65041685,-46.64802516,county,5
21729,ok,splink_jabot,brazil_sao paulo_sapurui,brazil_sao paulo_sarapui,-23.66378086,-47.78562228,county,5
21730,ok,splink_jabot,brazil_sao paulo_sarpui,brazil_sao paulo_sarapui,-23.66378086,-47.78562228,county,5
21731,ok,splink_jabot,brazil_sao paulo_selesopolis,brazil_sao paulo_salesopolis,-23.57973228,-45.84285029,county,5
21745,ok,splink_jabot,brazil_sao paulo_seta barras,brazil_sao paulo_sete barras,-24.27383936,-47.93513933,county,5
21747,ok,splink_jabot,brazil_sao paulo_sete barra,brazil_sao paulo_sete barras,-24.27383936,-47.93513933,county,5
31639,ok,splink_jabot,brazil_sao paulo_sete barras_fazenda intervales,brazil_sao paulo_sete barras_pe intervales,-24.232154,-48.082059,localidade|sublocalidade,5
32013,ok,splink_jabot,brazil_sao paulo_sete barras_parcela permanente   parque estadual carlos botelho,brazil_sao paulo_sete barras_pe carlos botelho,-24.181361,-47.925,localidade|sublocalidade,5
31582,ok,splink_jabot,brazil_sao paulo_sete barras_parque estadual carlos botelho,brazil_sao paulo_sete barras_pe carlos botelho,-24.166173,-47.972686,localidade,5
31981,ok,splink_jabot,brazil_sao paulo_sete barras_parque estadual intervales,brazil_sao paulo_sete barras_pe intervales,-24.232154,-48.082059,localidade|sublocalidade,5
21749,ok,splink_jabot,brazil_sao paulo_sete barrras,brazil_sao paulo_sete barras,-24.27383936,-47.93513933,county,5
21750,ok,splink_jabot,brazil_sao paulo_sjrio preto,brazil_sao paulo_sao jose rio preto,-20.79748841,-49.35832492,county,5
21751,ok,splink_jabot,brazil_sao paulo_sjrp,brazil_sao paulo_sao jose rio preto,-20.79748841,-49.35832492,county,5
31703,ok,splink_jabot,brazil_sao paulo_sorocaba_campus ufscar   sorocaba,brazil_sao paulo_sorocaba_campus ufscar,-23.585573,-47.523116,localidade,5
21757,ok,splink_jabot,brazil_sao paulo_sta rita passa quatro,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
21758,ok,splink_jabot,brazil_sao paulo_stª rita passa quatro,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
21759,ok,splink_jabot,brazil_sao paulo_sta.rita passa quatro,brazil_sao paulo_santa rita passa quatro,-21.68195672,-47.50780122,county,5
21760,ok,splink_jabot,brazil_sao paulo_sto antonio pinhal,brazil_sao paulo_santo antonio pinhal,-22.83155421,-45.69786919,county,5
21763,ok,splink_jabot,brazil_sao paulo_subauma,brazil_sao paulo_iguape,-24.54595667,-47.47318778,county,5
21764,ok,splink_jabot,brazil_sao paulo_subauma (iguape),brazil_sao paulo_iguape,-24.54595667,-47.47318778,county,5
21766,ok,splink_jabot,brazil_sao paulo_sud menucci,brazil_sao paulo_sud mennucci,-20.66696012,-50.90075824,county,5
31597,ok,splink_jabot,brazil_sao paulo_tapirai_reserva particular votorantim,brazil_sao paulo_tapirai_reserva particular votorantim,-24.052021,-47.466617,localidade,5
21778,ok,splink_jabot,brazil_sao paulo_taquaritinga (p8),brazil_sao paulo_taquaritinga,-21.42534822,-48.53793667,county,5
21781,ok,splink_jabot,brazil_sao paulo_teodor sampaio,brazil_sao paulo_teodoro sampaio,-22.41654278,-52.37383424,county,5
21782,ok,splink_jabot,brazil_sao paulo_teodoro samapaio,brazil_sao paulo_teodoro sampaio,-22.41654278,-52.37383424,county,5
21783,ok,splink_jabot,brazil_sao paulo_teodoro sampailo,brazil_sao paulo_teodoro sampaio,-22.41654278,-52.37383424,county,5
31578,ok,splink_jabot,brazil_sao paulo_teodoro sampaio_morro diabo,brazil_sao paulo_teodoro sampaio_pe morro diabo,-22.581689,-52.237955,localidade,5
31589,ok,splink_jabot,brazil_sao paulo_teodoro sampaio_parque estadual morro diabo,brazil_sao paulo_teodoro sampaio_pe morro diabo,-22.581689,-52.237955,localidade,5
33842,ok,splink_jabot,brazil_sao paulo_teodoro sampaio_reserva florestal morro diabo,brazil_sao paulo_teodoro sampaio_pe morro diabo,-22.581689,-52.237955,localidade,5
32666,ok,splink_jabot,brazil_sao paulo_teodoro sampaio_reserva morro diabo,brazil_sao paulo_teodoro sampaio_pe morro diabo,-22.581689,-52.237955,localidade,5
21786,ok,splink_jabot,brazil_sao paulo_torrinhas,brazil_sao paulo_torrinha,-22.44301487,-48.1637437,county,5
21791,ok,splink_jabot,brazil_sao paulo_tupi,brazil_sao paulo_tupi paulista,-21.39033073,-51.5870955,county,5
21792,ok,splink_jabot,brazil_sao paulo_turmalina (p4),brazil_sao paulo_turmalina,-20.08345922,-50.4569457,county,5
31999,ok,splink_jabot,brazil_sao paulo_ubatuba_horto,brazil_sao paulo_ubatuba_horto,-23.411958,-45.11705,localidade,5
32151,ok,splink_jabot,brazil_sao paulo_ubatuba_ilha anchieta,brazil_sao paulo_ubatuba_ilha anchieta,-23.542048,-45.072562,localidade,5
32002,ok,splink_jabot,brazil_sao paulo_ubatuba_morro corisco,brazil_sao paulo_ubatuba_morro corisco,-23.284192,-44.807525,localidade,5
32090,ok,splink_jabot,brazil_sao paulo_ubatuba_nucleo picinguaba,brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba),-23.356573,-44.853991,localidade,5
33355,ok,splink_jabot,brazil_sao paulo_ubatuba_nucleo picinguaba/pesm,brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba),-23.356573,-44.853991,localidade,5
31618,ok,splink_jabot,brazil_sao paulo_ubatuba_parque estadual ilha anchieta,brazil_sao paulo_ubatuba_pe ilha anchieta,-23.539998,-45.074064,localidade,5
31688,ok,splink_jabot,brazil_sao paulo_ubatuba_parque estadual serra mar,brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba),-23.356573,-44.853991,localidade,5
32450,ok,splink_jabot,brazil_sao paulo_ubatuba_parque estadual serra mar   nucleo picinguaba,brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba),-23.356573,-44.853991,localidade,5
31705,ok,splink_jabot,brazil_sao paulo_ubatuba_serra mar,brazil_sao paulo_ubatuba_parque estadual serra mar,-23.350665,-44.835113,localidade,5
21795,ok,splink_jabot,brazil_sao paulo_ubatuba   picinguaba,brazil_sao paulo_ubatuba_picinguaba,-23.37694444,-44.83805556,distrito|vila,5
21802,ok,splink_jabot,brazil_sao paulo_uniao paulista (g4),brazil_sao paulo_uniao paulista,-20.89061271,-49.88695708,county,5
21807,ok,splink_jabot,brazil_sao paulo_valentin gentil,brazil_sao paulo_valentim gentil,-20.41971512,-50.10182719,county,5
21808,ok,splink_jabot,brazil_sao paulo_valetim gentil,brazil_sao paulo_valentim gentil,-20.41971512,-50.10182719,county,5
21809,ok,splink_jabot,brazil_sao paulo_valinhhos,brazil_sao paulo_valinhos,-22.975078,-46.98110903,county,5
31820,ok,splink_jabot,brazil_sao paulo_vinhedo_condominio estancia marambaia,brazil_sao paulo_vinhedo_condominio estancia marambaia,-23.047268,-46.995213,localidade,5
21818,ok,splink_jabot,brazil_sao paulo_vinhedos,brazil_sao paulo_vinhedo,-23.04609458,-46.9786618,county,5
21819,ok,splink_jabot,brazil_sao paulo_viracopos,brazil_sao paulo_guarulhos,-23.40223932,-46.45462761,county,5
21821,ok,splink_jabot,brazil_sao paulo_votorantin,brazil_sao paulo_votorantim,-23.57982399,-47.40647328,county,5
32112,ok,splink_jabot,brazil_sao paulo_votuporanga_estacao experimental iac,brazil_sao paulo_votuporanga_estacao experimental iac,-20.460579,-50.068267,localidade,5
21822,ok,splink_jabot,brazil_sao paulo_votuporanga (p3),brazil_sao paulo_votuporanga,-20.45765435,-49.98962191,county,5
21823,ok,splink_jabot,brazil_sao paulo_votupranga,brazil_sao paulo_votuporanga,-20.45765435,-49.98962191,county,5
32012,ok,splink_jabot,brazil_sergipe_areia branca_serra itabaiana,brazil_sergipe_areia branca_parque nacional serra itabaiana,-10.74689944,-37.34926854,localidade,5
21838,ok,splink_jabot,brazil_sergipe_candide sao francisco,brazil_sergipe_caninde sao francisco,-9.712585866,-37.91350912,county,5
21839,ok,splink_jabot,brazil_sergipe_canide sao francisco,brazil_sergipe_caninde sao francisco,-9.712585866,-37.91350912,county,5
21840,ok,splink_jabot,brazil_sergipe_caninde,brazil_sergipe_caninde sao francisco,-9.712585866,-37.91350912,county,5
21841,ok,splink_jabot,brazil_sergipe_caninde sao fransciso,brazil_sergipe_caninde sao francisco,-9.712585866,-37.91350912,county,5
32060,ok,splink_jabot,brazil_sergipe_capela_refugio vida silvestre mata junco,brazil_sergipe_capela_refugio vida silvestre mata junco,-10.537096,-37.057619,localidade,5
31840,ok,splink_jabot,brazil_sergipe_capela_rvs mata junco,brazil_sergipe_capela_refugio vida silvestre mata junco,-10.537096,-37.057619,localidade,5
21843,ok,splink_jabot,brazil_sergipe_carmoplis,brazil_sergipe_carmopolis,-10.66460589,-36.96687772,county,5
31663,ok,splink_jabot,brazil_sergipe_itabaiana_parque nacional serra itabaiana,brazil_sergipe_itabaiana_parque nacional serra itabaiana,-10.746427,-37.352227,localidade,5
